MoveNum,ProcessID,SourceMachine,DestMachine,OriginalMachine,Service,MoveCost,Requirements,Improvement,Timestamp,SolutionId
14524,576,23,26,73,568,1,"[31926,29246,4022,16133]",20.0198,1752530054032,107
14525,576,26,42,73,568,1,"[31926,29246,4022,16133]",20.0198,1752530054032,107
14526,576,42,17,73,568,1,"[31926,29246,4022,16133]",20.0197,1752530054032,107
14527,576,17,60,73,568,1,"[31926,29246,4022,16133]",20.0197,1752530054032,107
14528,576,60,36,73,568,1,"[31926,29246,4022,16133]",20.0198,1752530054032,107
14529,576,36,73,73,568,1,"[31926,29246,4022,16133]",20.0198,1752530054032,107
14530,762,41,0,41,752,1,"[1098,784,75894,2810]",20.0198,1752530054032,107
14531,762,0,11,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14532,762,11,15,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14533,762,15,40,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14534,762,40,52,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14535,762,52,55,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14536,762,55,71,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14537,762,71,26,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14538,762,26,42,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14539,762,42,17,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14540,762,17,60,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14541,762,60,36,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14542,762,36,9,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14543,762,9,0,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14544,762,0,41,41,752,1,"[1098,784,75894,2810]",19.9825,1752530054032,107
14545,747,41,0,41,737,1,"[18972,20859,31609,8616]",20.0198,1752530054032,107
14546,747,0,11,41,737,1,"[18972,20859,31609,8616]",20.0198,1752530054032,107
14547,747,11,15,41,737,1,"[18972,20859,31609,8616]",20.0197,1752530054032,107
14548,747,15,52,41,737,1,"[18972,20859,31609,8616]",20.0198,1752530054032,107
14549,747,52,54,41,737,1,"[18972,20859,31609,8616]",20.0198,1752530054032,107
14550,747,54,71,41,737,1,"[18972,20859,31609,8616]",20.0198,1752530054032,107
14551,747,71,92,41,737,1,"[18972,20859,31609,8616]",20.0197,1752530054032,107
14552,747,92,26,41,737,1,"[18972,20859,31609,8616]",20.0197,1752530054032,107
14553,747,26,42,41,737,1,"[18972,20859,31609,8616]",20.0198,1752530054032,107
14554,747,42,17,41,737,1,"[18972,20859,31609,8616]",20.0197,1752530054032,107
14555,747,17,60,41,737,1,"[18972,20859,31609,8616]",20.0197,1752530054032,107
14556,747,60,36,41,737,1,"[18972,20859,31609,8616]",20.0198,1752530054032,107
14557,747,36,0,41,737,1,"[18972,20859,31609,8616]",20.0198,1752530054032,107
14558,747,0,41,41,737,1,"[18972,20859,31609,8616]",20.0198,1752530054032,107
14559,541,71,0,71,533,1,"[8766,8661,175880,70480]",20.0198,1752530054032,107
14560,541,0,52,71,533,1,"[8766,8661,175880,70480]",20.0197,1752530054032,107
14561,541,52,42,71,533,1,"[8766,8661,175880,70480]",20.0197,1752530054032,107
14562,541,42,60,71,533,1,"[8766,8661,175880,70480]",20.0198,1752530054032,107
14563,541,60,42,71,533,1,"[8766,8661,175880,70480]",20.0197,1752530054032,107
14564,541,42,71,71,533,1,"[8766,8661,175880,70480]",20.0198,1752530054032,107
14565,999,8,0,8,979,1,"[7908,7163,12697,50084]",20.0198,1752530054032,107
14566,999,0,50,8,979,1,"[7908,7163,12697,50084]",20.0197,1752530054032,107
14567,999,50,52,8,979,1,"[7908,7163,12697,50084]",20.0198,1752530054032,107
14568,999,52,71,8,979,1,"[7908,7163,12697,50084]",20.0197,1752530054032,107
14569,999,71,26,8,979,1,"[7908,7163,12697,50084]",20.0198,1752530054032,107
14570,999,26,42,8,979,1,"[7908,7163,12697,50084]",20.0197,1752530054032,107
14571,999,42,60,8,979,1,"[7908,7163,12697,50084]",20.0198,1752530054032,107
14572,999,60,36,8,979,1,"[7908,7163,12697,50084]",20.0197,1752530054032,107
14573,999,36,9,8,979,1,"[7908,7163,12697,50084]",20.0197,1752530054032,107
14574,999,9,50,8,979,1,"[7908,7163,12697,50084]",20.0198,1752530054032,107
14575,999,50,8,8,979,1,"[7908,7163,12697,50084]",20.0198,1752530054032,107
14576,536,79,0,79,528,1,"[1602,1518,67804,7886]",20.0198,1752530054032,107
14577,536,0,11,79,528,1,"[1602,1518,67804,7886]",20.0197,1752530054032,107
14578,536,11,15,79,528,1,"[1602,1518,67804,7886]",20.0198,1752530054032,107
14579,536,15,52,79,528,1,"[1602,1518,67804,7886]",20.0197,1752530054032,107
14580,536,52,55,79,528,1,"[1602,1518,67804,7886]",20.0197,1752530054032,107
14581,536,55,71,79,528,1,"[1602,1518,67804,7886]",20.0198,1752530054033,107
14582,536,71,26,79,528,1,"[1602,1518,67804,7886]",20.0198,1752530054033,107
14583,536,26,42,79,528,1,"[1602,1518,67804,7886]",20.0197,1752530054033,107
14584,536,42,17,79,528,1,"[1602,1518,67804,7886]",20.0198,1752530054033,107
14585,536,17,60,79,528,1,"[1602,1518,67804,7886]",20.0198,1752530054033,107
14586,536,60,36,79,528,1,"[1602,1518,67804,7886]",20.0197,1752530054033,107
14587,536,36,9,79,528,1,"[1602,1518,67804,7886]",20.0197,1752530054033,107
14588,536,9,11,79,528,1,"[1602,1518,67804,7886]",20.0198,1752530054033,107
14589,536,11,79,79,528,1,"[1602,1518,67804,7886]",20.0198,1752530054033,107
14590,543,75,0,75,535,1,"[14265,18807,41365,2481]",20.0198,1752530054033,107
14591,543,0,11,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14592,543,11,15,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14593,543,15,40,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14594,543,40,52,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14595,543,52,54,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14596,543,54,71,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14597,543,71,26,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14598,543,26,42,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14599,543,42,17,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14600,543,17,60,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14601,543,60,36,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14602,543,36,11,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14603,543,11,75,75,535,1,"[14265,18807,41365,2481]",19.9496,1752530054033,107
14604,445,37,0,37,439,1,"[15237,14369,1046,45090]",20.0198,1752530054033,107
14605,445,0,50,37,439,1,"[15237,14369,1046,45090]",20.0198,1752530054033,107
14606,445,50,52,37,439,1,"[15237,14369,1046,45090]",20.0197,1752530054033,107
14607,445,52,71,37,439,1,"[15237,14369,1046,45090]",20.0198,1752530054033,107
14608,445,71,23,37,439,1,"[15237,14369,1046,45090]",20.0197,1752530054033,107
14609,445,23,26,37,439,1,"[15237,14369,1046,45090]",20.0198,1752530054033,107
14610,445,26,42,37,439,1,"[15237,14369,1046,45090]",20.0198,1752530054033,107
14611,445,42,60,37,439,1,"[15237,14369,1046,45090]",20.0197,1752530054033,107
14612,445,60,36,37,439,1,"[15237,14369,1046,45090]",20.0198,1752530054033,107
14613,445,36,0,37,439,1,"[15237,14369,1046,45090]",20.0198,1752530054033,107
14614,445,0,37,37,439,1,"[15237,14369,1046,45090]",20.0198,1752530054033,107
14615,400,32,0,32,396,1,"[40335,20173,2878,11926]",20.0198,1752530054033,107
14616,400,0,11,32,396,1,"[40335,20173,2878,11926]",20.0089,1752530054033,107
14617,400,11,52,32,396,1,"[40335,20173,2878,11926]",20.0089,1752530054033,107
14618,400,52,54,32,396,1,"[40335,20173,2878,11926]",20.0089,1752530054033,107
14619,400,54,71,32,396,1,"[40335,20173,2878,11926]",20.0089,1752530054033,107
14620,400,71,96,32,396,1,"[40335,20173,2878,11926]",20.0089,1752530054033,107
14621,400,96,23,32,396,1,"[40335,20173,2878,11926]",20.0089,1752530054033,107
14622,400,23,26,32,396,1,"[40335,20173,2878,11926]",20.0089,1752530054033,107
14623,400,26,42,32,396,1,"[40335,20173,2878,11926]",20.0089,1752530054033,107
14624,400,42,17,32,396,1,"[40335,20173,2878,11926]",20.0089,1752530054033,107
14625,400,17,60,32,396,1,"[40335,20173,2878,11926]",20.0089,1752530054033,107
14626,400,60,36,32,396,1,"[40335,20173,2878,11926]",20.0089,1752530054033,107
14627,400,36,32,32,396,1,"[40335,20173,2878,11926]",20.0090,1752530054033,107
14628,293,58,0,58,295,1,"[12876,8400,46995,5893]",20.0198,1752530054033,107
14629,293,0,11,58,295,1,"[12876,8400,46995,5893]",20.0197,1752530054033,107
14630,293,11,15,58,295,1,"[12876,8400,46995,5893]",20.0198,1752530054033,107
14631,293,15,52,58,295,1,"[12876,8400,46995,5893]",20.0197,1752530054033,107
14632,293,52,54,58,295,1,"[12876,8400,46995,5893]",20.0197,1752530054033,107
14633,293,54,55,58,295,1,"[12876,8400,46995,5893]",20.0197,1752530054033,107
14634,293,55,71,58,295,1,"[12876,8400,46995,5893]",20.0198,1752530054033,107
14635,293,71,26,58,295,1,"[12876,8400,46995,5893]",20.0198,1752530054033,107
14636,293,26,42,58,295,1,"[12876,8400,46995,5893]",20.0197,1752530054033,107
14637,293,42,17,58,295,1,"[12876,8400,46995,5893]",20.0198,1752530054033,107
14638,293,17,60,58,295,1,"[12876,8400,46995,5893]",20.0198,1752530054033,107
14639,293,60,36,58,295,1,"[12876,8400,46995,5893]",20.0197,1752530054033,107
14640,293,36,9,58,295,1,"[12876,8400,46995,5893]",20.0197,1752530054033,107
14641,293,9,55,58,295,1,"[12876,8400,46995,5893]",20.0198,1752530054033,107
14642,293,55,58,58,295,1,"[12876,8400,46995,5893]",20.0198,1752530054033,107
14643,721,87,0,87,712,1,"[31980,26364,5365,10240]",20.0198,1752530054033,107
14644,721,0,11,87,712,1,"[31980,26364,5365,10240]",20.0198,1752530054033,107
14645,721,11,52,87,712,1,"[31980,26364,5365,10240]",20.0197,1752530054033,107
14646,721,52,54,87,712,1,"[31980,26364,5365,10240]",20.0198,1752530054033,107
14647,721,54,71,87,712,1,"[31980,26364,5365,10240]",20.0198,1752530054033,107
14648,721,71,92,87,712,1,"[31980,26364,5365,10240]",20.0197,1752530054033,107
14649,721,92,96,87,712,1,"[31980,26364,5365,10240]",20.0197,1752530054033,107
14650,721,96,23,87,712,1,"[31980,26364,5365,10240]",20.0197,1752530054033,107
14651,721,23,26,87,712,1,"[31980,26364,5365,10240]",20.0198,1752530054033,107
14652,721,26,42,87,712,1,"[31980,26364,5365,10240]",20.0198,1752530054033,107
14653,721,42,17,87,712,1,"[31980,26364,5365,10240]",20.0197,1752530054033,107
14654,721,17,60,87,712,1,"[31980,26364,5365,10240]",20.0197,1752530054033,107
14655,721,60,36,87,712,1,"[31980,26364,5365,10240]",20.0198,1752530054033,107
14656,721,36,87,87,712,1,"[31980,26364,5365,10240]",20.0198,1752530054033,107
14657,141,21,0,21,144,1,"[4500,4657,61096,2764]",20.0198,1752530054033,107
14658,141,0,11,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14659,141,11,15,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14660,141,15,40,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14661,141,40,52,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14662,141,52,55,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14663,141,55,71,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14664,141,71,26,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14665,141,26,42,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14666,141,42,17,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14667,141,17,60,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14668,141,60,36,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14669,141,36,9,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14670,141,9,11,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14671,141,11,21,21,144,1,"[4500,4657,61096,2764]",20.0154,1752530054033,107
14672,502,38,0,38,496,1,"[22053,24169,11475,14352]",20.0198,1752530054033,107
14673,502,0,11,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054033,107
14674,502,11,15,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054033,107
14675,502,15,50,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054033,107
14676,502,50,52,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054033,107
14677,502,52,54,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054033,107
14678,502,54,71,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054033,107
14679,502,71,96,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054033,107
14680,502,96,26,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054033,107
14681,502,26,42,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054034,107
14682,502,42,17,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054034,107
14683,502,17,60,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054034,107
14684,502,60,36,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054034,107
14685,502,36,11,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054034,107
14686,502,11,38,38,496,1,"[22053,24169,11475,14352]",19.9970,1752530054034,107
14687,185,53,0,53,188,1,"[7878,4210,57380,1828]",20.0198,1752530054034,107
14688,185,0,11,53,188,1,"[7878,4210,57380,1828]",20.0067,1752530054034,107
14689,185,11,15,53,188,1,"[7878,4210,57380,1828]",20.0066,1752530054034,107
14690,185,15,40,53,188,1,"[7878,4210,57380,1828]",20.0067,1752530054034,107
14691,185,40,52,53,188,1,"[7878,4210,57380,1828]",20.0066,1752530054034,107
14692,185,52,55,53,188,1,"[7878,4210,57380,1828]",20.0067,1752530054034,107
14693,185,55,71,53,188,1,"[7878,4210,57380,1828]",20.0066,1752530054034,107
14694,185,71,26,53,188,1,"[7878,4210,57380,1828]",20.0066,1752530054034,107
14695,185,26,42,53,188,1,"[7878,4210,57380,1828]",20.0067,1752530054034,107
14696,185,42,17,53,188,1,"[7878,4210,57380,1828]",20.0066,1752530054034,107
14697,185,17,60,53,188,1,"[7878,4210,57380,1828]",20.0066,1752530054034,107
14698,185,60,36,53,188,1,"[7878,4210,57380,1828]",20.0067,1752530054034,107
14699,185,36,9,53,188,1,"[7878,4210,57380,1828]",20.0066,1752530054034,107
14700,185,9,0,53,188,1,"[7878,4210,57380,1828]",20.0066,1752530054034,107
14701,185,0,53,53,188,1,"[7878,4210,57380,1828]",20.0067,1752530054034,107
14702,791,93,0,93,779,1,"[20970,40604,161392,9711]",20.0198,1752530054034,107
14703,791,0,11,93,779,1,"[20970,40604,161392,9711]",19.9694,1752530054034,107
14704,791,11,52,93,779,1,"[20970,40604,161392,9711]",19.9694,1752530054034,107
14705,791,52,42,93,779,1,"[20970,40604,161392,9711]",19.9694,1752530054034,107
14706,791,42,60,93,779,1,"[20970,40604,161392,9711]",19.9694,1752530054034,107
14707,791,60,36,93,779,1,"[20970,40604,161392,9711]",19.9694,1752530054034,107
14708,791,36,42,93,779,1,"[20970,40604,161392,9711]",19.9694,1752530054034,107
14709,791,42,93,93,779,1,"[20970,40604,161392,9711]",19.9694,1752530054034,107
14710,788,75,0,75,776,1,"[21684,17410,16346,15194]",20.0198,1752530054034,107
14711,788,0,11,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14712,788,11,15,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14713,788,15,50,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14714,788,50,52,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14715,788,52,54,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14716,788,54,71,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14717,788,71,96,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14718,788,96,26,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14719,788,26,42,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14720,788,42,17,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14721,788,17,60,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14722,788,60,36,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14723,788,36,11,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14724,788,11,75,75,776,1,"[21684,17410,16346,15194]",19.9675,1752530054034,107
14725,692,78,0,78,683,1,"[8628,4646,53177,3903]",20.0198,1752530054034,107
14726,692,0,11,78,683,1,"[8628,4646,53177,3903]",20.0197,1752530054034,107
14727,692,11,15,78,683,1,"[8628,4646,53177,3903]",20.0198,1752530054034,107
14728,692,15,52,78,683,1,"[8628,4646,53177,3903]",20.0197,1752530054034,107
14729,692,52,54,78,683,1,"[8628,4646,53177,3903]",20.0197,1752530054034,107
14730,692,54,55,78,683,1,"[8628,4646,53177,3903]",20.0197,1752530054034,107
14731,692,55,71,78,683,1,"[8628,4646,53177,3903]",20.0198,1752530054034,107
14732,692,71,26,78,683,1,"[8628,4646,53177,3903]",20.0198,1752530054034,107
14733,692,26,42,78,683,1,"[8628,4646,53177,3903]",20.0197,1752530054034,107
14734,692,42,17,78,683,1,"[8628,4646,53177,3903]",20.0198,1752530054034,107
14735,692,17,60,78,683,1,"[8628,4646,53177,3903]",20.0198,1752530054034,107
14736,692,60,36,78,683,1,"[8628,4646,53177,3903]",20.0197,1752530054034,107
14737,692,36,9,78,683,1,"[8628,4646,53177,3903]",20.0197,1752530054034,107
14738,692,9,55,78,683,1,"[8628,4646,53177,3903]",20.0198,1752530054034,107
14739,692,55,78,78,683,1,"[8628,4646,53177,3903]",20.0198,1752530054034,107
14740,349,63,0,63,347,1,"[15789,24041,27802,2625]",20.0198,1752530054034,107
14741,349,0,11,63,347,1,"[15789,24041,27802,2625]",20.0198,1752530054034,107
14742,349,11,15,63,347,1,"[15789,24041,27802,2625]",20.0197,1752530054034,107
14743,349,15,40,63,347,1,"[15789,24041,27802,2625]",20.0198,1752530054034,107
14744,349,40,50,63,347,1,"[15789,24041,27802,2625]",20.0197,1752530054034,107
14745,349,50,52,63,347,1,"[15789,24041,27802,2625]",20.0197,1752530054034,107
14746,349,52,54,63,347,1,"[15789,24041,27802,2625]",20.0198,1752530054034,107
14747,349,54,71,63,347,1,"[15789,24041,27802,2625]",20.0198,1752530054034,107
14748,349,71,92,63,347,1,"[15789,24041,27802,2625]",20.0197,1752530054034,107
14749,349,92,96,63,347,1,"[15789,24041,27802,2625]",20.0197,1752530054034,107
14750,349,96,26,63,347,1,"[15789,24041,27802,2625]",20.0197,1752530054034,107
14751,349,26,42,63,347,1,"[15789,24041,27802,2625]",20.0198,1752530054034,107
14752,349,42,17,63,347,1,"[15789,24041,27802,2625]",20.0197,1752530054034,107
14753,349,17,60,63,347,1,"[15789,24041,27802,2625]",20.0197,1752530054034,107
14754,349,60,36,63,347,1,"[15789,24041,27802,2625]",20.0198,1752530054034,107
14755,349,36,63,63,347,1,"[15789,24041,27802,2625]",20.0198,1752530054034,107
14756,224,55,0,55,227,1,"[21906,27637,1139,41194]",20.0198,1752530054034,107
14757,224,0,11,55,227,1,"[21906,27637,1139,41194]",20.0009,1752530054034,107
14758,224,11,52,55,227,1,"[21906,27637,1139,41194]",20.0009,1752530054034,107
14759,224,52,71,55,227,1,"[21906,27637,1139,41194]",20.0009,1752530054034,107
14760,224,71,23,55,227,1,"[21906,27637,1139,41194]",20.0009,1752530054034,107
14761,224,23,26,55,227,1,"[21906,27637,1139,41194]",20.0009,1752530054034,107
14762,224,26,42,55,227,1,"[21906,27637,1139,41194]",20.0009,1752530054034,107
14763,224,42,60,55,227,1,"[21906,27637,1139,41194]",20.0010,1752530054034,107
14764,224,60,36,55,227,1,"[21906,27637,1139,41194]",20.0009,1752530054034,107
14765,224,36,42,55,227,1,"[21906,27637,1139,41194]",20.0009,1752530054034,107
14766,224,42,55,55,227,1,"[21906,27637,1139,41194]",20.0010,1752530054034,107
14767,530,57,0,57,5,1,"[13479,7362,6594,41751]",20.0198,1752530054034,107
14768,530,0,11,57,5,1,"[13479,7362,6594,41751]",20.0198,1752530054034,107
14769,530,11,50,57,5,1,"[13479,7362,6594,41751]",20.0197,1752530054034,107
14770,530,50,52,57,5,1,"[13479,7362,6594,41751]",20.0197,1752530054034,107
14771,530,52,71,57,5,1,"[13479,7362,6594,41751]",20.0198,1752530054034,107
14772,530,71,23,57,5,1,"[13479,7362,6594,41751]",20.0197,1752530054034,107
14773,530,23,26,57,5,1,"[13479,7362,6594,41751]",20.0198,1752530054034,107
14774,530,26,42,57,5,1,"[13479,7362,6594,41751]",20.0198,1752530054035,107
14775,530,42,60,57,5,1,"[13479,7362,6594,41751]",20.0197,1752530054035,107
14776,530,60,36,57,5,1,"[13479,7362,6594,41751]",20.0198,1752530054035,107
14777,530,36,9,57,5,1,"[13479,7362,6594,41751]",20.0198,1752530054035,107
14778,530,9,0,57,5,1,"[13479,7362,6594,41751]",20.0197,1752530054035,107
14779,530,0,57,57,5,1,"[13479,7362,6594,41751]",20.0198,1752530054035,107
14780,735,30,0,30,725,1,"[2178,4131,161361,371]",20.0198,1752530054035,107
14781,735,0,11,30,725,1,"[2178,4131,161361,371]",19.9258,1752530054035,107
14782,735,11,40,30,725,1,"[2178,4131,161361,371]",19.9258,1752530054035,107
14783,735,40,46,30,725,1,"[2178,4131,161361,371]",19.9258,1752530054035,107
14784,735,46,52,30,725,1,"[2178,4131,161361,371]",19.9258,1752530054035,107
14785,735,52,55,30,725,1,"[2178,4131,161361,371]",19.9258,1752530054035,107
